objeto_contrato,valor_contrato,hash,versao_idx
"a aquisição de 3.000 (três mil) pares de chuteiras, consoante especifica o Edital de Pregão Eletrônico SRP nº 024/2021 (72716217), da Proposta (74147552), do Memorando nº 24/2021 (74838254) e do Termo de Referência (74844330), que passam a integrar o presente Termo","R$ 510.000,00",87df1af1a415,0
"a prestação de serviço de confecção e personalização de 255 (duzentos e cinquenta e cinco) kits de uniformes que perfazem o quantitativo de 765 (setecentos e sessenta e cinco) camisetas personalizadas em serviço de serigrafia e/ou bordado, e 100 (cem) coletes personalizados com serviço bordado para uso profissional, para atender aos servidores da Secretaria de Estado de Esporte e Lazer do Distrito Federal, consoante especifica o Edital de Licitação de Pregão Eletrônico nº 025/2021 (73091429), da Proposta (74797599), que passam a integrar o presente Termo","R$ 50.049,20",2d5dd88ce19b,0
"Contratação de empresa especializada no fornecimento de certificado digital WEB SSL OV de cadeia Internacional, contemplando o aumento da confiabilidade nos sites do Governo do DF com o implemento da autenticidade e criptografia de todos os dados trafegados","R$ 4.675,00",afe2c8d19250,0
contratação de empresa especializada na elaboração das peças técnicas e gráficas necessárias e indispensáveis à execução de obras públicas com tipologias e complexidades variadas e outras atividades correlata,"R$ 9.998.559,00",b1b609c67005,0
"aquisição de máquinas de costuras para as oficinas de capacitação e profissionalização da FUNAP/DF, conforme especificações contidas no item 03 do Termo de Referência, consoante especifica o Edital Nº 01/2021 (Doc. SEI/GDF nº 57517906), da Proposta de (Doc. SEI/GDF nº 59301569), que passam a integrar o Contrato, na quantidade estimada, de acordo com a classificação por ela alcançada nos itens 02, 06, 07 e 13, do Pregão Eletrônico 01/2021","R$ 44.065,00",6d154a224d90,0
"aquisição de máquinas de costuras para as oficinas de capacitação e profissionalização da FUNAP/DF, conforme especificações contidas no item 03 do Termo de Referência, consoante especifica o Edital Nº 01/2021 (Doc. SEI/GDF nº 57517906), da Proposta de (Doc. SEI/GDF nº 60374590), que passam a integrar o presente Contrato, na quantidade estimada, de acordo com a classificação por ela alcançada no item 14, Pregão Eletrônico 01/2021","R$ 18.600,00",21fdd2d038ac,0
"O Contrato tem por objeto a prestação de serviços de fornecimento de mão de obra, de até 90 (noventa) reeducandos, a serem executados de forma contínua, relacionados às atividades de manutenção e conservação predial, recolhimento de bens inservíveis, copeiragem, serviços gerais, entre outros previstos no Decreto nº 24.193/2003, a serem realizados por internos do sistema prisional que tem direito ao trabalho externo, geridos pela Fundação de Amparo ao Trabalhador Preso - FUNAP/DF, obedecida a qualificação e aptidão de cada sentenciado, consoante especifica o Ofício nº 89/2021 - FUNAP/DIREX/DIRAFI/GEAD/NUCONV (67477083), o Projeto Básico - SEDES/SEEDS/SUAG/ULOM (68102857) e da Justificativa de Dispensa de Licitação (72232567), que passam a integrar o presente Termo","R$ 2.226.614,40",c56652dc308f,0
"Contratação de empresa especializada em prestação de serviços de manutenção preventiva trimestral e manutenções corretiva, por demanda, no sistema de controle de acesso de pessoas e controle de ponto no edifício da Companhia de Planejamento do Distrito Federal - CODEPLAN, composto por 02 (duas) Catracas Eletrônicas - Marca/Modelo: Henry/Lumen Advance, 03 (Três) Relógios de Ponto - Marca/Modelo: Henry/Prisma Advanced SF, incluindo o fornecimento avulso de peças novas, genuinamente originais, primeiro uso e não recondicionadas","R$ 46.999,98",0af32cfbfe9e,0
"O Contrato tem por objeto a aquisição de 63 m³ (sessenta e três metros cúbicos) de areia, tipo: lavada, granulometria: fina, a fim de atender demanda formalizada por meio do Estudo Técnico Preliminar (71337870), em observância ao Edital de Pregão Eletrônico SRP nº 008/2021 (61859150), da Ata de Registro de Preços nº 01/2021 - SEL/GDF (64408387), da Aprovação de Solicitação de Saldo de Ata nº 001/2021, que passam a integrar o presente Termo","R$ 5.636,61",aa73de5caffa,0
"O presente contrato tem por objeto a prestação de serviços a serem executados de forma contínua, correspondente ao fornecimento de mão de obra de até 30 (trinta) sentenciados presos e egressos","R$ 632.394,00",52715a43356e,0
"A aquisição de mobiliário, itens 21 e 28, novos e em primeiro uso, para atender às necessidades da Secretaria de Estado de Economia do Distrito Federal, nos termos, condições e especificações estabelecidas no Termo de Referência , no Edital do Pregão Eletrônico Nº 069/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos, na Proposta de Preço, que passam a integrar o presente Termo, independentemente de sua integral transcrição","R$ 15.411,75",73c88c1cc692,0
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 1.077,60",132be85ea7ce,82
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 41.557,45",132be85ea7ce,83
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 286,05",132be85ea7ce,84
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 1.716,30",132be85ea7ce,85
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 428,46",132be85ea7ce,86
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 5.911,70",132be85ea7ce,87
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 565,56",132be85ea7ce,88
COPIAR DO CONTRATO,"R$ 193.200,00",b7defe4a3a13,2
"O Contrato tem por objeto a contratação de empresa especializada no fornecimento, sob demanda, de combustível ÓLEO DIESEL S10 e Agente Redutor Líquido de Óxido de Nitrogênio Automotivo ARLA 32, para a frota de veículos automotores e geradores da Polícia Civil do Distrito Federal - PCDF","R$ 1.680.120,14",7165ab724b7d,0
O Contrato tem por objeto a prestação de serviços de cobrança bancária; consoante especifica a Justificativa de Inexigibilidade de Licitação,"R$ 1.320.000,00",ddd8b820ee21,0
"Aquisição de 12 (doze) tablets iOS Apple Pro 3Ger M1 MHW93BZ/A, 12 (doze) teclados Apple MXNK2BZ/A e 12 (doze) películas de vidro Andreata I06382; conforme condições e especificações constantes no Edital de Pregão Eletrônico nº 40/2021-PCDF","R$ 193.498,08",a9beef40f596,0
"Aquisição de 48 (quarenta e oito) unidades de tablet Android Marca/Modelo Sansung Galaxy Tab Active3 (SM-T575N), 48 (quarenta e oito) unidades de Capa extra compatível com o modelo de Tablet sistema operacional ANDROID, 48 (quarenta e oito) unidades de película protetora de vidro, 48 (quarenta e oito) unidades cartão de memória micro SD de 32 GB, 48 (quarenta e oito) unidades de carregador veicular e 48 (quarenta e oito) unidades de bateria externa portátil; conforme condições e especificações constantes no Edital de Pregão Eletrônico nº 40/2021-PCDF","R$ 119.849,76",d5fe7992e589,0
"Aquisição de 03 (três) unidades de estufa tipo câmara climática com fotoperíodo, termoperíodo, umidificação e desumidificação, marca ELETROLAB. Modelo EL222/3; conforme condições e especificações constantes no Edital de Pregão Eletrônico nº 41/2021-PCDF","R$ 52.999,98",d613a75b0950,0
"execução da (s) obra (s) de LIMPEZA, NIVELAMENTO E EXECUÇÃO DE PISO EM CONCRETO ARMADO dos terrenos onde serão implantados os módulos esportivos, objeto do processo 00220-00000398/2021-50, conforme condições e especificações constantes no Projeto Básico Anexo I do EDITAL, consoante especifica o Edital de Licitação de Tomada de Preços nº 01/2021(ID 65590383), da Proposta de ID 70488956, fls. 01/09, referente ao Lote 01 (GAMA E SOBRADINHO II)","R$ 279.774,96",c6f24e64a4d7,0
"execução da (s) obra (s) de LIMPEZA, NIVELAMENTO E EXECUÇÃO DE PISO EM CONCRETO ARMADO dos terrenos onde serão implantados os módulos esportivos, objeto do processo 00220-00000398/2021-50, conforme condições e especificações constantes no Projeto Básico Anexo I do EDITAL, consoante especifica o Edital de Licitação de Tomada de Preços nº 01/2021(ID 65590383), da Proposta de ID 70488956, fls. 10/18, referente ao Lote 02 (CRUZEIRO E TAGUATINGA)","R$ 339.804,32",930b8930746e,0
"execução da (s) obra (s) de LIMPEZA, NIVELAMENTO E EXECUÇÃO DE PISO EM CONCRETO ARMADO dos terrenos onde serão implantados os módulos esportivos, objeto do processo 00220-00000398/2021-50, conforme condições e especificações constantes no Projeto Básico Anexo I do EDITAL, consoante especifica o Edital de Licitação de Tomada de Preços nº 01/2021(ID 65590383), da Proposta de ID 70488956, fls. 21/27, referente ao Lote 03 (RIACHO FUNDO II E RECANTO DAS EMAS)","R$ 339.804,32",094c6d6a9026,0
"O presente Contrato objetiva o fornecimento de mão de obra de reeducando em regime semiaberto, aberto e livramento condicional do Sistema Penitenciário do Distrito Federal para a Administração Regional do Jardim Botânico - RA-JB","R$ 182.498,40",cd38f2c63d68,0
"serviço de fornecimento de acesso para leitura como membro Observador Básico e infraestrutura tecnológica de alto desempenho, capacidade e disponibilidade voltada para compartilhamento e atualização de dados da base do Cadastro de Pessoa Física - CPF em meio seguro utilizando a tecnologia blockchain","R$ 36.598,15",da1d5c298d21,0
"serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessários ao funcionamento das instalações localizadas no Edifício Anexo do Palácio do Buriti","R$ 8.324.718,27",7fd278f051fd,0
"serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessários ao funcionamento das instalações da Academia Buriti","R$ 18.732,38",bed9a80b22ac,0
"serviços de fornecimento dos preços médios dos veículos automotores cadastrados no Distrito Federal, a fim de atender a necessidade da Secretaria de Estado de Economia do Distrito Federal (SEEC) na elaboração da pauta de valores de veículos automotores que servirá para o lançamento do Imposto sobre a Propriedade de Veículos Automotores (IPVA) para o exercício de 2022","R$ 41.834,28",64678b32f65b,0
Aquisição de Materiais Técnicos visando atender às demandas das áreas técnicas da Fundação Hemocentro de Brasília (FHB),"R$ 4.480,00",bf7fa834d8f6,5
Fornecimento de DOI (Digital Object Identifier) necessários à regular publicação dos textos científicos na Revista Ciência Polícia editada pela Polícia Militar do Distrito Federal,"R$ 1.215,74",67eb52a39226,0
"Prestação de serviços de fornecimento de água mineral natural, sem gás, gelada, acondicionada em embalagem plástica tipo copo de polietileno de 200 ml e alimentação preparada tipo refeição principal (marmita), para atender as necessidades da Polícia Militar do Distrito Federal","R$ 72.891,62",0f60dd5a2450,0
"execução da obra reforma da praça localizada no Bairro Bela Vista, Área Especial - A.E nº 05, São Sebastião/DF, com área total de 4.626,49m² (quatro mil seiscentos e vinte e seis metros quadrados e quarenta e nove centímetros quadrados)","R$ 315.603,25",bb3ce853ec0d,0
"O Contrato tem por objeto a execução das obras de Lote 01: Implantação de quadra poliesportiva com arquibancada, calçadas, acessibilidade e mobiliários, na Praça Pública da Quadra 114 Conjuntos 4/10 A do Recanto das Emas - DF, e de Lote 02: Implantação do campo de areia com arquibancada, iluminação, calçadas e acessibilidade, na Praça Pública da Quadra 107 Conjuntos 5/6 do Recanto das Emas - DF, conforme detalhamento constante no Projeto Básico e seus Anexos (Arquivo 57606696 e 60569344)","R$ 437.801,78",214d13c8452a,0
"Prestação de Serviço Telefônico Fixo Comutado, nas modalidades Discagem Direta Gratuita, Número Único Nacional e Discagem Direta a Ramal, com abrangência nacional e internacional, a ser executado de forma contínua","R$ 1.206.992,28",4ad7b3c60fe5,0
Contratação de empresa especializada para prestação dos serviços de transporte de pessoas,"R$ 1.599.999,90",12a3fc56c641,0
Fornecimento e instalação de divisórias e revestimentos em laminado melamínico sobre alvenarias nas unidades do BRB,"R$ 106.935,00",a49afc4a19a5,0
"serviços de chaveiro, com fornecimento de material (fechaduras e cadeados)","R$ 8.345,00",b9431bf8e0ee,0
"Contratação de empresa especializada no fornecimento de Crachá Funcional, para identificação de Servidores e Estagiários desta Secretaria de Estado de Obras e Infraestrutura do Distrito Federal, conforme condições e especificações constantes no Projeto Básico Doc. Sei (69252274) e Proposta Doc. Sei (70405572)","R$ 5.950,00",f4622d20ca2e,0
"contratação de empresa especializada no fornecimento de plataforma de videoconferência,a fim de atender às necessidades da Secretaria de Estado de Economia do Distrito Federal (SEEC/DF), conforme condições, quantidades e especificações constantes do Termo de Referência, do Edital de Licitação de Pregão Eletrônico nº 11/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos, da Ata de Registro de Preços nº 0067/2021, da Proposta de Preço, que passam a integrar o presente Termo","R$ 506.000,00",3856cc20c938,0
Locação de imóvel para funcionamento de Agência BRB,"R$ 1.020.000,00",600b6dd1e765,0
"Contratação de empresa especializada para implantação de abrigos de passageiros de ônibus e acessibilidade na área atendida pelo Sistema de Transporte Público Coletivo do Distrito Federal, consoante especificam o Edital PE nº 01/2020 (42610014), a Proposta (66764883), Ata de Formação do Cadastro de Reserva (44934543) e a Justificativa de Dispensa de Licitação (67078065), que passam a integrar o presente Contrato","R$ 8.979.030,00",0f061e637a50,0
"Contratação de empresa especializada para manutenção dos abrigos de passageiros de ônibus na área atendida pelo Sistema de Transporte Público Coletivo do Distrito Federal, consoante especificam o Edital PE 01/2020 (42610014), a Proposta (66764883), Ata de Formação do Cadastro de Reserva (44934543) e a Justificativa de Dispensa de Licitação (67078065), que passam a integrar o presente Contrato","R$ 7.254.868,60",065a940c3ec5,0
"O presente contrato tem por objeto a contratação de empresa especializada para prestação de serviços de controle de pragas urbanas, Descrição: combate e controle de vetores e pragas urbanas, compreendendo dedetização, desinsetização, desratização, descupinização e controle/manejo de pombos, considerando 4 (quatro) aplicações manuais, em áreas internas e externas de órgãos do GDF. - Unidade: metro quadrado. Quantidade: 14.448 m². Consoante especifica o Edital de Pregão Eletrônico 132/2020 id. 65011450, o Termo de Referência e a Proposta id 65017521, que passam a integrar o presente Termo","R$ 183,49",e08f74b9c41e,0
"Adesão ao Convênio nº 02/2021, para elaboração de estudos e execução de obras de remanejamentos, complementos de redes de abastecimento de água e coleta de esgotos e execução de serviços complementares para os empreendimentos habitacionais em diversas áreas do Distrito Federal onde a CODHAB/DF execute sua Política de Desenvolvimento, neste plano de trabalho específico, temos como objeto, Região Administrativa de Samambaia RA - XII, sendo: abastecimento de água, na QN 411 conjunto H; abastecimento de água, na QN 415 conjunto N; abastecimento de água, na QN 423 conjunto N; abastecimento de água, na QN 319 conjunto J e coleta de esgotos, na QS 127 conjunto I","R$ 99.396,56",d10de5763666,0
CONTRATAÇÃO DE EMPRESA ESPECILIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE EQUIPAMENTO PARA AS FRENTES DE SERVIÇO DE TERRAPLENAGEM E PAVIMENTAÇÃO,"R$ 2.016.960,00",6c25087a8ece,0
AQUISIÇÃO DE EMULSÃO ASFÁLTICA TIPO RUPTURA MÉDIA RM1C,"R$ 1.221.750,00",1765a94ffd1d,0
fornecimento e instalação de mobiliário,"R$ 91.011,00",900cb41a6c67,0
fornecimento e instalação de mobiliário,"R$ 240.677,00",900cb41a6c67,1
"O Contrato tem por objeto a aquisição de 10.500 (dez mil e quinhentos) cestas de alimentos e itens de limpeza e higiene pessoal, fornecida em 6 (seis) remessas mensais de 1.750 (um mil setecentos e cinquenta) unidades, para os adolescentes/jovens vinculados às Medidas Socioeducativas de Meio Aberto e Semiliberdade, e os familiares dos socioeducandos vinculados à Medida de Internação, e que estejam vivenciando situação de privação socioeconômica, e com impacto no acesso à alimentação adequada devido ao contexto apresentado no período de pandemia da COVID-19, conforme condições e exigências estabelecidas no Termo de Referência, do Pregão Eletrônico nº 13/2021-SEJUS, e da Proposta da Contratada","R$ 1.699.635,00",6b6a4cb61dba,0
"O Contrato tem por objeto a aquisição de 134 ( cento e trinta e quatro) cilindros de gás liquefeito de petróleo-GLP, com gás butano, Unidade de Fornecimento: cilindro com 45Kg, consoante especifica o Edital do pregão eletrônico n° 086/2021- COLIC/SCG/SPLAN/SEEC-DF, Termo de Referência (anexo do edital) e a Proposta","R$ 48.240,00",750f723ad240,0
"O Contrato tem por objeto a aquisição 290 (duzentos e noventa) botijões de gás liquefeito de petróleo-GLP, com gás butano, Unidade de Fornecimento: bojão com 13Kg; e 82 (oitenta e dois), cilindros de GLP, com gás butano, Unidade de Fornecimento: cilindro com 45Kg. Unidade: cilindro, consoante especifica o Edital do pregão eletrônico n° 086/2021- COLIC/SCG/SPLAN/SEEC-DF, o Termo de Referência (anexo do edital) e a Proposta","R$ 59.912,00",cdb4994531b5,0
"Contratação de empresa especializada em tecnologia da informação e comunicação para fornecimento e implantação de serviço corporativo de telefonia fixa comutada (STFC) baseado na tecnologia de voz sobre IP - VoIP (Voice Over Internet Protocol), em nuvem, composta por equipamentos, aparelhos telefônicos, licenças, instalação, configuração, atualização, suporte técnico, manutenção preventiva e corretiva, transferência de conhecimento, ligações locais e nacionais, assim como software de gestão da solução, usando como unidade de medida o ramal","R$ 537.836,40",ac46b901abf4,0
contratação de produtos e serviços por meio de pacote de serviços dos CORREIOS mediante adesão ao Termo de Condições Comerciais,"R$ 23.200,80",377583d2df6d,0
"Fornecimento, instalação, manutenção, montagem e desmontagem de elementos de sinalização interna/programação visual em unidades do BRB","R$ 25.000,00",4711b60408dd,0
Prestação de serviços de adaptação de espaços para implantação do novo modelo de agência em diversas unidades do BRB,"R$ 200.000,00",79ea6143669a,0
"Fornecimento, instalação, manutenção, montagem e desmontagem de divisórias e revestimentos em laminado melamínico sobre alvenarias, em diversas dependências do BRB","R$ 100.000,00",0811495919a4,0
"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 26.485 (vinte e seis mil quatrocentos e oitenta e cinco) cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 838.250,25",fd818fc31239,0
"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de27.000 (vinte e sete mil)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 854.550,00",b639cd5c20d6,0
"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 26.635 (vinte e seis mil seiscentos e trinta e cinco)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 842.997,75",0368a4d94bb3,0
"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 23.097 (vinte e três mil e noventa e sete)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 731.020,05",2db6e7dd3de4,0
"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 22.496 (vinte e dois mil quatrocentos e noventa e seis)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 711.998,40",e6ede29d0cbf,0
"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 26.460 (vinte e seis mil quatrocentos e sessenta)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 837.459,00",7567143ac220,0
"O CONTRATO tem por objeto a operacionalização do pagamento do ""Programa Cartão Gás , que consiste na concessão de auxílio financeiro, em parcelas sucessivas bimestrais, no valor de R$ 100,00 (cem reais), para aquisição do GLP 13kg, instituído pela Lei nº 6.938, de 10 de agosto de 2021, destinado a assegurar às famílias com renda per capita de até meio salário mínimo o acesso ao gás liquefeito de petróleo (GLP 13 kg) para uso doméstico, regulamentado pelo Decreto nº 42.376 de 10 de agosto de 2021, sob gestão da Secretaria de Estado de Desenvolvimento Social - SEDES","R$ 8.764.648,64",267d6010b76d,0
"Prestação de Serviço Telefônico Fixo Comutado, nas modalidades Discagem Direta Gratuita, Número Único Nacional e Discagem Direta a Ramal, com abrangência nacional e internacional","R$ 1.300.513,08",f9cb486c9943,0
"a aquisição de gêneros alimentícios não perecíveis - Pão brioche e Pão de hambúrguer, por meio de Registro de Preços, para o Programa de Alimentação Escolar do Distrito Federal - PAE/DF","R$ 943.385,48",17972a54dafd,0
"regular as condições, procedimentos, direitos e obrigações das PARTES em relação ao uso do SISTEMA DE DISTRIBUIÇÃO pelo CONSUMIDOR para a UNIDADE CONSUMIDORA e o pagamento dos ENCARGOS DE USO, segundo as características contratuais definidas neste CONTRATO, além de regular as condições, procedimentos, direitos e obrigações das PARTES em relação à conexão das instalações do CONSUMIDOR ao SISTEMA DE DISTRIBUIÇÃO por meio do PONTO DE ENTREGA. Regular o fornecimento de energia elétrica, pela DISTRIBUIDORA ao CONSUMIDOR, de acordo com as características contratuais definidas neste CONTRATO, para uso exclusivo na unidade Consumidora de responsabilidade do CONSUMIDOR","R$ 180.000,00",460a93ba8100,0
"CONTRATAÇÃO DE SERVIÇOS DE CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO, ADMINISTRATIVO/FINANCEIRO E CONTÁBIL, MIGRAÇÃO DE DADOS DOS SISTEMAS DA CEB L, E MAPEAMENTO DE PROCESSOS INTERNOS","R$ 48.500,00",f816a7778863,0
"execução do serviço referente a substituição de Luminária VS (Vapor de Sódio), por Luminária de LED - Manutenção do Sistema de Iluminação Pública, substituir 59 (cinquenta e nove) novas luminária Led, conforme especificações no Orçamento 21GMP123 e especificações técnicas apresentadas no processo 00367-00000250/2021-32","R$ 39.815,91",203599427ccb,0
"a aquisição de gêneros alimentícios perecíveis - carne bovina congelada (acém moído), por meio de Registro de Preços, para o Programa de Alimentação Escolar do Distrito Federal - PAE/DF, para a Região 1 - Brazlândia, Ceilândia e Taguatinga, Região 2 - Gama, Recanto das Emas, Santa Maria e Samambaia e Região 4 - Paranoá, Planaltina e São Sebastião","R$ 34.601.645,78",4158cfa0a487,0
"O presente contrato tem por objeto a realização de serviços de eficientização de iluminação pública nas quadras SQS 302 e SHIGN 716, conforme consta detalhado na Carta SEI-GDF nº 423/2021 - CEB-IPES/DIP/GIP.","R$ 129.864,75",e1486b58acd7,0
Prestação de serviços relativos a impermeabilização e cobertura nas diversas dependências do BRB.,"R$ 100.000,00",634a85a20a13,0
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO.","R$ 33.067,63",b43485a0bf09,0
Prestação de serviços de manutenção preventiva e limpeza de piscina conforme Termo de Referência,"R$ 5.520,00",101b7a051168,0
"Locação de imóvel urbano, com área total de 595,00 M², localizado na SCIA Vila Estrutural.","R$ 807.664,20",ffe0eb316952,0
"Fornecimento, instalação, manutenção, montagem e desmontagem de divisórias e revestimentos em laminado melamínico sobre alvenarias, em diversas dependências do BRB.","R$ 100.000,00",2d86906ab9c6,0
serviços de adaptação do imóvel e fornecimento de material em dependências geridas pelo BRB.,"R$ 1.178.000,00",6faf903669ab,0
"Prestação de serviços contínuos de docência e apoio ao ensino em suas diversas modalidades, prestados por profissionais dotados de titulação específica, para atuação nas unidades que integram o Sistema de Ensino da PMDF.","R$ 6.971.582,28",cde44b3efa46,0
"Prestação de Serviços Técnicos Profissionais Especializadosvisando a ELABORAÇÃO DE PROJETOS e ESTUDOS TÉCNICOS com modelagem em software BIM (building information modeling), para a 1ª Fase do Centro de Capacitação física da PMDF (CCF), compreendendo as seguintes instalações: galpão multiuso, estacionamento, área e quadras descobertas, locadas no Setor Policial Sul Lote 04, conforme especificações e condições estabelecidas no Termo de Referência constante do Anexo I do Edital de Pregão Eletrônico n° 28/2021-PMDF (Doc. SEI n° 74200146) e na Proposta (Doc. SEI n° 76534335)","R$ 70.000,00",27cb954aaa21,0
"A prestação de serviços de agenciamento de viagens, compreendendo a reserva, emissão, marcação, remarcação e cancelamento de bilhetes de passagens aéreas (nacionais e internacionais), consoante especifica o Edital do Pregão Eletrônico Nº 143/2020 - COLIC/SCG/SPLAN/SEEC-DF.","R$ 260.000,03",0b457f923e7e,0
"prestação de Serviço Telefônico Fixo Comutado (STFC) na Modalidade Local e Móvel (VC-1) - (ITEM 2), por meio de Canais analógicos de voz em linhas diretas analógicas não residenciais","R$ 88.066,56",e6cf345ad1f6,0
